order_id,customer_id,date,crop_id,kg,sgd_total
O02002,C0318,2025-12-22,spinach,4.24,23.84
O02003,C0318,2025-12-30,lettuce,0.5,2.21
O02004,C0318,2026-03-22,arugula,3.01,19.65
O02005,C0318,2026-03-03,spinach,3.03,18.44
O02006,C0319,2025-12-23,chye_sim,0.49,2.78
O02007,C0319,2026-01-02,lettuce,2.76,14.94
O02008,C0319,2026-04-08,spinach,4.57,24.69
O02009,C0319,2025-08-22,chye_sim,4.75,23.59
O02010,C0319,2025-12-19,chye_sim,4.29,22.21
O02011,C0320,2025-10-15,kai_lan,14.66,90.16
O02012,C0320,2025-05-16,kai_lan,11.99,80.46
O02013,C0320,2025-07-13,kai_lan,12.71,83.54
O02014,C0320,2025-10-03,chye_sim,12.81,64.91
O02015,C0321,2025-09-04,kai_lan,3.2,21.98
O02016,C0321,2025-11-14,kai_lan,1.74,12.42
O02017,C0321,2025-09-05,kai_lan,1.77,11.5
O02018,C0321,2025-10-24,kai_lan,4.32,28.0
O02019,C0321,2026-01-09,arugula,3.85,30.76
O02020,C0321,2026-01-02,kai_lan,1.19,7.4
O02021,C0321,2026-04-06,lettuce,3.86,19.07
O02022,C0321,2026-02-09,kai_lan,0.66,3.85
O02023,C0321,2026-02-13,kai_lan,1.9,11.91
O02024,C0321,2025-09-27,kai_lan,4.79,33.51
O02025,C0321,2025-12-18,kai_lan,4.86,30.27
O02026,C0321,2025-11-13,kai_lan,0.49,3.23
O02027,C0322,2025-09-09,chye_sim,7.24,41.71
O02028,C0322,2025-08-12,chye_sim,7.26,41.34
O02029,C0323,2025-12-25,kai_lan,1.45,10.81
O02030,C0323,2026-03-21,spinach,2.89,22.15
O02031,C0323,2026-03-03,kai_lan,2.74,22.57
O02032,C0323,2026-04-14,arugula,3.81,37.43
O02033,C0323,2026-02-19,spinach,2.04,16.86
O02034,C0323,2026-01-17,kai_lan,1.98,18.55
O02035,C0323,2025-12-22,kai_lan,4.19,37.12
O02036,C0323,2026-04-04,kai_lan,0.75,7.01
O02037,C0323,2026-03-27,lettuce,0.79,5.44
O02038,C0323,2026-01-15,chye_sim,3.33,24.13
O02039,C0323,2026-01-14,kai_lan,3.0,22.62
O02040,C0324,2026-01-01,spinach,2.35,15.11
O02041,C0324,2025-08-17,spinach,2.41,14.47
O02042,C0324,2025-11-15,spinach,3.62,18.8
O02043,C0324,2025-11-19,spinach,3.68,21.69
O02044,C0324,2025-06-05,lettuce,3.61,19.57
O02045,C0324,2025-12-10,spinach,2.42,14.19
O02046,C0324,2025-10-24,spinach,2.98,18.83
O02047,C0325,2025-09-25,arugula,3.06,31.12
O02048,C0325,2026-01-23,spinach,3.85,29.61
O02049,C0325,2026-03-06,lettuce,2.79,18.75
O02050,C0325,2026-02-23,spinach,4.9,39.41
O02051,C0325,2025-10-04,kai_lan,4.67,41.59
O02052,C0325,2025-11-12,spinach,4.75,36.43
O02053,C0325,2026-02-11,spinach,2.22,17.49
O02054,C0325,2025-09-24,kai_lan,1.76,13.74
O02055,C0325,2025-12-08,lettuce,1.17,7.26
O02056,C0325,2025-10-17,spinach,3.34,22.67
O02057,C0325,2025-12-13,lettuce,0.4,2.59
O02058,C0325,2026-01-09,spinach,2.05,14.25
O02059,C0325,2026-01-02,spinach,1.84,13.2
O02060,C0325,2026-03-12,lettuce,4.34,30.66
O02061,C0325,2025-10-07,spinach,2.64,20.09
O02062,C0325,2025-11-16,spinach,3.51,24.28
O02063,C0325,2025-11-23,spinach,4.49,35.53
O02064,C0325,2026-04-02,lettuce,4.13,25.95
O02065,C0326,2025-06-10,arugula,4.03,26.37
O02066,C0326,2025-10-28,kai_lan,3.51,23.31
O02067,C0326,2025-08-15,lettuce,3.14,17.2
O02068,C0326,2025-11-10,arugula,2.88,20.15
O02069,C0326,2026-01-06,lettuce,0.61,2.8
O02070,C0326,2025-08-02,kai_lan,4.14,24.91
O02071,C0326,2025-12-14,kai_lan,0.58,4.17
O02072,C0327,2025-09-09,kai_lan,3.38,24.12
O02073,C0327,2026-04-14,chye_sim,2.87,14.64
O02074,C0328,2025-10-23,arugula,1.23,9.81
O02075,C0328,2026-01-06,arugula,2.07,14.89
O02076,C0328,2026-01-22,arugula,2.94,21.71
O02077,C0328,2025-12-06,arugula,4.0,27.3
O02078,C0328,2026-03-13,arugula,2.78,17.81
O02079,C0328,2025-10-11,arugula,3.06,24.16
O02080,C0328,2026-02-04,arugula,1.77,11.39
O02081,C0328,2025-09-26,arugula,1.72,11.48
O02082,C0328,2026-02-03,arugula,4.18,32.79
O02083,C0329,2025-12-08,lettuce,1.14,5.4
O02084,C0329,2026-03-15,lettuce,1.31,6.34
O02085,C0329,2025-06-26,chye_sim,0.64,3.28
O02086,C0329,2025-07-06,lettuce,3.18,13.89
O02087,C0330,2025-10-11,kai_lan,1.67,11.87
O02088,C0330,2026-02-04,chye_sim,4.93,30.26
O02089,C0330,2026-03-19,lettuce,4.61,22.07
O02090,C0330,2025-09-28,lettuce,1.46,7.43
O02091,C0331,2026-02-10,arugula,4.36,32.34
O02092,C0331,2025-10-11,lettuce,4.59,22.02
O02093,C0331,2025-08-22,arugula,2.24,15.3
O02094,C0331,2026-04-07,arugula,3.96,26.84
O02095,C0331,2025-08-22,arugula,2.16,16.27
O02096,C0332,2025-09-24,kai_lan,1.35,11.77
O02097,C0332,2025-09-18,kai_lan,4.02,30.42
O02098,C0332,2026-01-04,kai_lan,3.78,35.42
O02099,C0332,2026-02-09,kai_lan,1.65,15.1
O02100,C0332,2025-12-01,kai_lan,0.86,7.84
O02101,C0332,2025-11-01,lettuce,2.64,15.31
O02102,C0332,2025-08-08,kai_lan,0.81,6.43
O02103,C0332,2026-02-04,kai_lan,3.88,35.23
O02104,C0332,2025-11-21,kai_lan,2.04,18.25
O02105,C0332,2026-03-04,kai_lan,0.49,4.6
O02106,C0332,2025-10-25,chye_sim,0.51,3.19
O02107,C0332,2025-10-07,kai_lan,4.77,44.36
O02108,C0332,2026-01-16,kai_lan,4.54,34.26
O02109,C0332,2026-01-31,kai_lan,1.67,12.64
O02110,C0332,2025-10-23,kai_lan,1.88,16.72
O02111,C0333,2026-04-12,kai_lan,4.26,28.39
O02112,C0333,2026-03-06,kai_lan,0.97,7.03
O02113,C0334,2026-02-23,kai_lan,2.23,14.59
O02114,C0334,2026-03-27,chye_sim,1.81,8.86
O02115,C0335,2026-04-14,spinach,2.09,12.31
O02116,C0335,2026-03-07,kai_lan,1.36,9.08
O02117,C0336,2026-02-25,lettuce,3.35,18.03
O02118,C0336,2026-03-10,lettuce,1.63,8.2
O02119,C0336,2026-01-07,spinach,2.61,14.21
O02120,C0336,2026-04-12,lettuce,4.62,20.76
O02121,C0336,2026-02-20,spinach,1.65,10.09
O02122,C0337,2025-10-24,spinach,0.4,2.48
O02123,C0337,2025-09-25,spinach,2.23,14.11
O02124,C0337,2026-03-26,spinach,2.19,13.74
O02125,C0337,2025-11-18,spinach,2.21,13.98
O02126,C0338,2026-03-09,spinach,2.13,15.5
O02127,C0338,2026-01-03,spinach,0.93,7.03
O02128,C0338,2025-11-23,spinach,1.2,8.37
O02129,C0338,2026-01-23,lettuce,3.89,24.24
O02130,C0338,2025-12-25,spinach,0.96,6.59
O02131,C0338,2026-03-09,spinach,4.21,33.87
O02132,C0338,2026-02-17,spinach,1.32,10.08
O02133,C0338,2025-10-09,spinach,4.7,34.89
O02134,C0338,2026-03-04,spinach,1.27,9.73
O02135,C0338,2025-10-17,spinach,3.81,29.13
O02136,C0338,2025-10-08,spinach,3.0,24.28
O02137,C0338,2025-10-06,spinach,2.5,20.53
O02138,C0338,2025-09-25,lettuce,3.17,21.46
O02139,C0338,2025-08-08,spinach,4.0,27.15
O02140,C0338,2025-07-25,arugula,1.86,15.68
O02141,C0338,2026-01-19,spinach,1.01,7.08
O02142,C0338,2025-08-23,spinach,4.57,35.17
O02143,C0338,2026-03-06,spinach,3.61,25.82
O02144,C0338,2025-09-10,kai_lan,4.44,34.48
O02145,C0339,2026-03-26,spinach,2.94,17.58
O02146,C0339,2026-04-16,chye_sim,4.55,27.87
O02147,C0340,2025-07-06,kai_lan,0.49,3.44
O02148,C0340,2025-12-20,kai_lan,1.1,6.33
O02149,C0340,2026-04-09,spinach,2.37,14.0
O02150,C0340,2025-12-07,arugula,4.75,34.74
O02151,C0341,2025-10-10,kai_lan,0.93,7.52
O02152,C0341,2025-12-28,kai_lan,4.69,44.05
O02153,C0341,2025-11-08,spinach,3.64,30.43
O02154,C0341,2025-10-10,arugula,4.92,46.02
O02155,C0341,2026-02-25,spinach,1.09,8.95
O02156,C0341,2025-11-07,arugula,4.92,50.47
O02157,C0341,2025-09-25,arugula,4.56,38.07
O02158,C0341,2025-11-19,spinach,4.98,36.1
O02159,C0341,2025-11-27,chye_sim,2.45,15.77
O02160,C0341,2026-02-07,arugula,4.4,45.39
O02161,C0341,2025-09-21,kai_lan,2.09,19.37
O02162,C0341,2025-12-25,arugula,3.57,31.55
O02163,C0341,2025-12-24,arugula,4.07,41.38
O02164,C0341,2026-04-07,arugula,3.62,30.93
O02165,C0341,2025-12-16,lettuce,2.6,15.62
O02166,C0341,2026-01-12,kai_lan,3.43,27.73
O02167,C0342,2025-08-18,kai_lan,0.9,6.25
O02168,C0342,2025-10-23,kai_lan,2.05,12.25
O02169,C0342,2025-10-20,arugula,0.35,2.2
O02170,C0343,2025-08-14,lettuce,6.56,33.13
O02171,C0343,2025-10-14,kai_lan,8.31,56.15
O02172,C0343,2025-12-31,kai_lan,12.04,72.63
O02173,C0343,2026-03-09,kai_lan,12.18,71.42
O02174,C0344,2026-03-10,spinach,1.29,7.86
O02175,C0344,2025-11-27,spinach,2.79,16.08
O02176,C0345,2026-03-24,arugula,1.17,8.03
O02177,C0345,2025-12-03,arugula,2.69,17.39
O02178,C0346,2026-01-24,chye_sim,10.42,63.81
O02179,C0346,2025-12-19,kai_lan,6.87,42.74
O02180,C0347,2025-12-29,kai_lan,4.23,26.15
O02181,C0347,2026-03-03,kai_lan,1.64,10.48
O02182,C0348,2026-03-26,spinach,0.33,2.11
O02183,C0348,2026-03-12,spinach,3.85,19.97
O02184,C0348,2025-10-05,spinach,4.54,23.57
O02185,C0348,2026-03-31,kai_lan,3.89,26.62
O02186,C0349,2026-04-04,arugula,1.8,13.78
O02187,C0349,2026-04-15,arugula,3.5,26.29
O02188,C0350,2026-03-30,kai_lan,4.25,27.28
O02189,C0350,2026-03-19,kai_lan,1.71,11.09
O02190,C0351,2025-09-26,kai_lan,1.1,9.73
O02191,C0351,2026-01-16,kai_lan,2.47,22.99
O02192,C0351,2026-01-13,kai_lan,4.53,37.8
O02193,C0351,2025-09-01,spinach,4.76,39.13
O02194,C0351,2025-11-30,kai_lan,4.39,33.98
O02195,C0351,2025-12-25,kai_lan,4.02,35.28
O02196,C0351,2025-09-17,kai_lan,4.75,37.38
O02197,C0351,2025-06-29,kai_lan,1.0,8.16
O02198,C0351,2025-07-02,kai_lan,1.04,9.52
O02199,C0351,2026-03-29,kai_lan,1.19,10.34
O02200,C0351,2026-03-03,kai_lan,4.75,36.88
O02201,C0351,2025-07-21,kai_lan,0.8,7.48
O02202,C0351,2026-02-20,kai_lan,0.96,8.19
O02203,C0351,2026-03-01,spinach,0.36,2.6
O02204,C0351,2025-09-10,kai_lan,1.76,15.29
O02205,C0351,2025-08-22,kai_lan,2.79,22.67
O02206,C0351,2025-12-29,arugula,2.04,21.22
O02207,C0351,2025-07-23,kai_lan,2.04,16.18
O02208,C0351,2025-12-05,kai_lan,4.58,42.42
O02209,C0351,2026-02-19,lettuce,3.01,18.41
O02210,C0351,2025-09-28,arugula,3.97,37.84
O02211,C0352,2026-01-17,spinach,2.95,18.7
O02212,C0352,2026-02-06,kai_lan,0.75,5.16
O02213,C0352,2026-02-08,kai_lan,2.61,17.37
O02214,C0352,2026-01-25,kai_lan,2.13,12.83
O02215,C0352,2026-01-27,spinach,3.96,22.8
O02216,C0353,2025-11-18,arugula,4.18,29.95
O02217,C0353,2025-12-25,arugula,2.58,17.73
O02218,C0353,2026-04-04,arugula,4.11,27.38
O02219,C0353,2025-12-18,arugula,0.58,4.6
O02220,C0354,2026-03-06,spinach,4.02,22.86
O02221,C0354,2025-06-26,spinach,1.26,6.95
O02222,C0354,2025-07-05,spinach,3.88,20.25
O02223,C0355,2025-10-04,arugula,2.1,13.85
O02224,C0355,2026-03-05,kai_lan,1.59,9.75
O02225,C0355,2026-03-10,arugula,3.06,21.07
O02226,C0355,2025-07-29,arugula,4.38,31.92
O02227,C0355,2026-01-25,arugula,4.21,29.4
O02228,C0355,2025-08-03,arugula,3.34,23.43
O02229,C0355,2026-01-04,arugula,3.87,28.86
O02230,C0355,2026-01-02,arugula,2.97,23.37
O02231,C0355,2025-08-18,chye_sim,2.63,15.97
O02232,C0355,2025-09-30,arugula,2.76,21.95
O02233,C0355,2025-11-18,arugula,1.99,13.86
O02234,C0355,2025-08-31,arugula,3.83,27.52
O02235,C0356,2025-07-22,chye_sim,3.32,17.79
O02236,C0356,2025-09-08,chye_sim,0.72,3.68
O02237,C0356,2025-09-10,chye_sim,4.58,23.76
O02238,C0356,2025-10-21,chye_sim,3.51,17.11
O02239,C0356,2025-10-14,chye_sim,0.5,2.91
O02240,C0357,2026-04-08,chye_sim,8.19,43.85
O02241,C0357,2026-03-09,chye_sim,5.19,30.38
O02242,C0358,2025-08-02,spinach,3.58,20.99
O02243,C0358,2025-08-10,spinach,0.47,2.54
O02244,C0359,2025-07-24,kai_lan,5.81,41.2
O02245,C0359,2026-04-07,kai_lan,7.13,46.73
O02246,C0360,2026-03-06,kai_lan,2.91,18.99
O02247,C0360,2025-07-12,chye_sim,1.5,7.67
O02248,C0360,2025-09-02,kai_lan,3.36,21.57
O02249,C0360,2025-12-06,kai_lan,3.36,21.91
O02250,C0361,2025-10-11,spinach,0.5,3.09
O02251,C0361,2026-02-26,kai_lan,3.87,26.58
O02252,C0361,2025-11-04,chye_sim,4.47,26.44
O02253,C0361,2025-11-20,spinach,3.34,18.14
O02254,C0362,2025-12-13,arugula,1.76,11.79
O02255,C0362,2025-12-04,kai_lan,4.75,30.05
O02256,C0363,2026-01-14,lettuce,1.08,5.27
O02257,C0363,2026-02-09,kai_lan,4.04,27.29
O02258,C0363,2025-11-21,kai_lan,0.8,4.6
O02259,C0364,2026-03-27,kai_lan,0.35,2.82
O02260,C0364,2026-02-16,kai_lan,2.09,17.97
O02261,C0364,2026-02-26,kai_lan,2.03,17.75
O02262,C0365,2026-02-25,kai_lan,2.26,13.02
O02263,C0365,2026-03-05,kai_lan,0.86,5.14
O02264,C0366,2025-11-02,arugula,3.29,26.28
O02265,C0366,2025-08-05,arugula,1.12,7.32
O02266,C0366,2025-11-18,arugula,4.47,33.66
O02267,C0366,2025-12-07,arugula,3.6,25.82
O02268,C0366,2025-10-07,arugula,2.17,15.15
O02269,C0366,2025-08-09,arugula,4.2,29.63
O02270,C0366,2025-07-27,arugula,0.51,3.27
O02271,C0367,2025-07-14,chye_sim,1.25,6.5
O02272,C0367,2026-01-30,arugula,4.4,29.65
O02273,C0367,2025-10-08,arugula,0.51,3.71
O02274,C0367,2025-10-01,arugula,3.6,27.77
O02275,C0367,2026-02-22,kai_lan,2.01,13.38
O02276,C0367,2025-10-12,lettuce,2.05,11.04
O02277,C0367,2026-02-27,arugula,0.98,7.49
O02278,C0367,2025-08-17,arugula,3.03,21.13
O02279,C0367,2025-08-17,kai_lan,3.46,24.6
O02280,C0368,2026-01-24,arugula,4.82,31.25
O02281,C0368,2025-08-29,spinach,1.99,11.42
O02282,C0368,2026-01-23,kai_lan,0.5,3.26
O02283,C0368,2026-03-08,arugula,1.91,14.16
O02284,C0368,2025-07-12,lettuce,4.89,25.66
O02285,C0368,2026-04-11,arugula,4.17,32.77
O02286,C0368,2026-01-03,arugula,2.74,20.1
O02287,C0368,2025-08-30,lettuce,1.07,4.92
O02288,C0369,2025-09-10,spinach,1.83,14.91
O02289,C0369,2025-09-30,spinach,2.16,16.87
O02290,C0369,2025-10-10,spinach,1.95,14.38
O02291,C0369,2026-04-11,spinach,3.33,23.01
O02292,C0369,2026-03-13,kai_lan,0.3,2.74
O02293,C0369,2025-12-06,lettuce,4.6,30.7
O02294,C0369,2025-08-26,spinach,2.21,17.95
O02295,C0369,2025-12-25,spinach,4.77,33.31
O02296,C0369,2025-03-31,spinach,0.87,6.06
O02297,C0369,2026-03-06,spinach,1.49,12.46
O02298,C0369,2025-10-25,lettuce,0.35,2.28
O02299,C0369,2025-09-14,spinach,1.28,9.48
O02300,C0369,2026-01-18,lettuce,3.09,20.52
O02301,C0369,2025-04-08,spinach,1.95,13.86
O02302,C0369,2025-11-20,spinach,2.83,19.3
O02303,C0369,2026-03-10,spinach,4.44,37.08
O02304,C0369,2026-03-08,spinach,0.43,2.87
O02305,C0369,2025-11-27,kai_lan,1.49,11.32
O02306,C0369,2025-07-26,chye_sim,4.63,32.78
O02307,C0369,2026-04-10,spinach,3.14,23.48
O02308,C0369,2025-09-04,spinach,3.95,32.34
O02309,C0369,2025-07-11,spinach,0.75,5.88
O02310,C0369,2026-01-20,chye_sim,4.7,33.14
O02311,C0369,2025-12-05,spinach,1.59,12.19
O02312,C0369,2025-12-22,spinach,0.53,4.07
O02313,C0369,2026-03-15,spinach,1.12,8.33
O02314,C0369,2025-06-14,spinach,3.13,23.15
O02315,C0369,2026-03-09,spinach,4.24,29.63
O02316,C0370,2025-11-25,spinach,3.95,24.57
O02317,C0370,2025-10-19,kai_lan,1.16,7.24
O02318,C0370,2026-03-30,spinach,2.39,14.53
O02319,C0370,2025-09-18,spinach,0.95,5.85
O02320,C0370,2025-08-02,spinach,2.02,12.3
O02321,C0370,2025-07-31,arugula,2.03,14.78
O02322,C0371,2025-12-19,chye_sim,9.36,53.99
O02323,C0371,2025-09-06,chye_sim,7.63,46.47
O02324,C0372,2026-01-18,kai_lan,4.62,32.96
O02325,C0372,2025-10-24,kai_lan,1.06,7.02
O02326,C0372,2026-03-08,kai_lan,3.4,22.35
O02327,C0372,2026-02-08,kai_lan,0.61,4.27
O02328,C0372,2025-11-05,kai_lan,0.84,4.88
O02329,C0372,2025-11-09,kai_lan,0.93,6.31
O02330,C0372,2025-09-21,kai_lan,2.7,15.48
O02331,C0373,2025-11-04,spinach,0.34,2.81
O02332,C0373,2025-08-30,spinach,1.45,10.85
O02333,C0373,2025-10-08,spinach,2.53,18.99
O02334,C0373,2025-08-10,spinach,2.9,22.53
O02335,C0373,2025-07-27,spinach,0.9,6.78
O02336,C0373,2025-07-25,spinach,4.95,33.51
O02337,C0373,2025-09-13,spinach,3.84,31.32
O02338,C0373,2025-12-23,chye_sim,2.21,16.76
O02339,C0373,2025-07-12,chye_sim,0.43,3.2
O02340,C0373,2025-12-29,spinach,3.15,25.84
O02341,C0373,2025-08-25,spinach,4.76,35.99
O02342,C0374,2026-02-01,lettuce,1.43,7.06
O02343,C0374,2025-12-25,spinach,0.45,2.31
O02344,C0374,2025-09-10,chye_sim,3.93,19.24
O02345,C0374,2025-10-30,kai_lan,2.48,17.33
O02346,C0375,2025-12-05,lettuce,4.62,24.57
O02347,C0375,2026-01-17,kai_lan,2.11,14.97
O02348,C0375,2026-03-14,kai_lan,2.93,19.9
O02349,C0376,2026-03-11,kai_lan,1.88,16.65
O02350,C0376,2025-11-13,kai_lan,3.2,24.18
O02351,C0376,2026-04-09,kai_lan,1.57,12.63
O02352,C0376,2026-02-08,kai_lan,4.66,37.68
O02353,C0376,2025-09-21,kai_lan,1.94,15.62
O02354,C0376,2025-11-09,kai_lan,2.23,17.81
O02355,C0376,2025-12-25,kai_lan,1.19,10.29
O02356,C0376,2025-08-01,chye_sim,1.19,8.91
O02357,C0376,2026-02-23,kai_lan,1.26,10.56
O02358,C0376,2026-02-12,kai_lan,3.71,34.14
O02359,C0376,2026-04-13,kai_lan,3.11,27.13
O02360,C0376,2025-11-10,kai_lan,3.34,28.23
O02361,C0376,2025-09-24,kai_lan,3.67,34.23
O02362,C0376,2026-01-12,kai_lan,0.99,8.56
O02363,C0376,2025-09-28,kai_lan,2.07,17.7
O02364,C0376,2025-12-09,kai_lan,1.19,11.08
O02365,C0376,2026-01-30,kai_lan,4.96,42.73
O02366,C0376,2025-10-10,kai_lan,2.28,18.15
O02367,C0376,2025-12-26,kai_lan,2.6,19.91
O02368,C0376,2025-12-31,kai_lan,0.86,6.72
O02369,C0376,2025-11-23,arugula,0.49,4.14
O02370,C0376,2025-07-16,kai_lan,1.56,14.09
O02371,C0376,2025-12-24,kai_lan,4.49,38.54
O02372,C0377,2026-02-23,chye_sim,3.23,16.84
O02373,C0377,2026-03-15,chye_sim,1.34,7.53
O02374,C0378,2025-07-07,spinach,1.41,9.42
O02375,C0378,2025-12-17,spinach,1.33,10.79
O02376,C0378,2025-09-05,spinach,3.2,26.73
O02377,C0378,2025-04-08,spinach,3.19,26.76
O02378,C0378,2026-04-11,spinach,0.75,6.12
O02379,C0378,2025-06-14,spinach,3.17,26.11
O02380,C0378,2025-06-13,spinach,0.31,2.47
O02381,C0378,2025-10-01,spinach,3.12,22.88
O02382,C0378,2025-06-10,spinach,4.28,31.58
O02383,C0378,2025-10-06,spinach,3.77,27.67
O02384,C0378,2026-01-01,kai_lan,3.9,30.59
O02385,C0378,2026-01-31,spinach,4.01,30.42
O02386,C0378,2025-08-04,spinach,2.69,19.7
O02387,C0378,2025-10-05,spinach,2.05,16.23
O02388,C0378,2025-12-25,chye_sim,1.09,7.62
O02389,C0378,2025-06-12,spinach,2.2,15.62
O02390,C0378,2025-07-19,spinach,4.43,37.06
O02391,C0378,2026-02-07,spinach,3.58,26.67
O02392,C0378,2026-04-06,spinach,2.99,21.76
O02393,C0378,2025-03-03,spinach,3.7,30.67
O02394,C0378,2025-04-07,spinach,1.94,13.79
O02395,C0378,2025-07-04,spinach,1.09,8.93
O02396,C0378,2026-01-17,spinach,2.8,19.54
O02397,C0378,2025-03-11,spinach,3.88,26.34
O02398,C0378,2025-05-13,spinach,3.57,24.0
O02399,C0378,2025-04-02,spinach,1.5,10.35
O02400,C0378,2025-05-04,spinach,4.61,32.46
O02401,C0378,2025-07-30,spinach,0.61,5.04
O02402,C0378,2026-01-04,spinach,3.38,27.2
O02403,C0378,2026-03-07,spinach,2.88,23.98
O02404,C0378,2025-05-17,spinach,4.1,28.63
O02405,C0378,2026-02-20,spinach,3.93,28.01
O02406,C0379,2025-05-23,spinach,3.96,23.27
O02407,C0379,2025-08-28,kai_lan,4.68,28.57
O02408,C0379,2025-02-25,spinach,1.11,6.07
O02409,C0379,2026-04-13,spinach,2.67,13.85
O02410,C0380,2026-01-08,arugula,1.03,6.78
O02411,C0380,2026-04-07,arugula,2.03,15.58
O02412,C0381,2025-11-23,kai_lan,3.64,24.86
O02413,C0381,2025-10-11,kai_lan,3.85,22.4
O02414,C0381,2026-01-30,kai_lan,1.65,10.8
O02415,C0381,2026-03-28,kai_lan,2.16,14.16
O02416,C0381,2026-02-12,spinach,3.34,19.48
O02417,C0381,2026-02-13,lettuce,2.22,10.87
O02418,C0382,2025-09-23,kai_lan,3.12,19.63
O02419,C0382,2025-12-20,spinach,4.55,25.64
O02420,C0382,2025-12-21,spinach,1.78,9.57
O02421,C0382,2025-07-29,spinach,3.94,24.24
O02422,C0383,2025-09-30,chye_sim,1.72,8.88
O02423,C0383,2025-07-29,arugula,1.49,10.46
O02424,C0383,2026-03-16,chye_sim,1.26,6.33
O02425,C0383,2025-08-16,chye_sim,0.98,5.59
O02426,C0384,2026-02-23,chye_sim,8.51,51.38
O02427,C0384,2026-04-10,kai_lan,7.94,55.58
O02428,C0385,2026-02-20,kai_lan,14.81,104.31
O02429,C0385,2025-07-25,kai_lan,6.93,49.64
O02430,C0385,2025-09-13,kai_lan,6.01,41.38
O02431,C0386,2025-11-06,chye_sim,2.69,15.29
O02432,C0386,2025-12-28,chye_sim,2.2,12.94
O02433,C0386,2026-02-11,chye_sim,1.83,9.77
O02434,C0386,2026-03-12,chye_sim,4.45,26.01
O02435,C0386,2026-01-28,kai_lan,3.96,27.17
O02436,C0387,2026-02-05,kai_lan,4.85,34.8
O02437,C0387,2025-12-01,kai_lan,3.66,25.09
O02438,C0387,2026-04-12,kai_lan,0.97,6.92
O02439,C0387,2025-07-08,kai_lan,1.6,9.68
O02440,C0387,2025-06-13,kai_lan,4.78,28.8
O02441,C0387,2026-03-09,kai_lan,4.06,28.8
O02442,C0387,2025-12-26,kai_lan,1.5,10.72
O02443,C0388,2026-02-20,arugula,0.48,4.7
O02444,C0388,2026-04-07,arugula,2.5,26.11
O02445,C0389,2025-12-30,chye_sim,11.69,69.13
O02446,C0389,2025-10-14,chye_sim,14.79,88.22
O02447,C0389,2025-09-01,chye_sim,10.48,63.19
O02448,C0389,2025-10-08,chye_sim,8.27,41.7
O02449,C0389,2026-04-06,lettuce,11.83,62.21
O02450,C0389,2025-08-25,chye_sim,5.22,28.61
O02451,C0390,2026-01-27,spinach,4.87,41.07
O02452,C0390,2025-10-02,spinach,4.36,29.75
O02453,C0390,2025-10-26,spinach,4.27,30.02
O02454,C0390,2025-11-21,spinach,1.02,6.95
O02455,C0390,2026-02-04,spinach,2.24,16.48
O02456,C0390,2026-02-11,spinach,0.68,4.72
O02457,C0390,2026-01-20,lettuce,3.94,27.68
O02458,C0390,2025-10-03,spinach,4.13,28.56
O02459,C0390,2026-01-18,spinach,2.04,14.68
O02460,C0391,2026-03-29,spinach,1.31,9.68
O02461,C0391,2025-11-18,kai_lan,3.17,24.63
O02462,C0391,2025-10-10,kai_lan,3.09,28.32
O02463,C0391,2025-09-10,kai_lan,4.04,30.13
O02464,C0391,2026-02-25,kai_lan,0.73,6.9
O02465,C0391,2025-10-06,kai_lan,1.13,8.74
O02466,C0391,2026-01-24,kai_lan,4.61,40.87
O02467,C0391,2025-09-03,kai_lan,4.5,36.45
O02468,C0391,2025-08-09,kai_lan,0.49,3.61
O02469,C0391,2025-10-27,arugula,4.17,38.98
O02470,C0391,2025-12-04,kai_lan,3.19,27.15
O02471,C0391,2025-12-13,kai_lan,2.47,22.66
O02472,C0391,2025-10-09,kai_lan,3.59,27.39
O02473,C0391,2025-11-12,kai_lan,0.45,4.13
O02474,C0391,2025-10-12,kai_lan,4.11,33.54
O02475,C0391,2026-04-07,kai_lan,3.37,30.64
O02476,C0391,2026-02-20,spinach,4.93,35.45
O02477,C0391,2026-01-04,kai_lan,2.47,21.87
O02478,C0391,2025-08-08,kai_lan,3.06,23.5
O02479,C0392,2026-03-15,spinach,3.7,26.42
O02480,C0392,2026-02-28,spinach,3.02,23.99
O02481,C0392,2026-03-13,spinach,4.67,36.64
O02482,C0392,2026-04-12,spinach,3.06,25.51
O02483,C0392,2026-02-12,lettuce,2.01,12.48
O02484,C0392,2026-03-02,spinach,0.45,3.66
O02485,C0393,2026-01-26,kai_lan,9.98,67.31
O02486,C0393,2026-01-28,arugula,9.5,73.55
O02487,C0394,2026-03-20,lettuce,1.78,9.59
O02488,C0394,2026-01-07,kai_lan,4.39,26.21
O02489,C0394,2025-07-29,lettuce,2.59,14.17
O02490,C0394,2025-06-06,lettuce,0.96,4.72
O02491,C0395,2025-12-10,chye_sim,9.18,53.76
O02492,C0395,2026-01-21,chye_sim,8.73,42.29
O02493,C0395,2026-03-25,arugula,7.02,46.25
O02494,C0396,2026-03-25,chye_sim,1.59,8.49
O02495,C0396,2026-01-17,lettuce,3.18,15.33
O02496,C0396,2025-05-12,spinach,3.68,21.58
O02497,C0396,2026-01-22,spinach,1.64,8.4
O02498,C0396,2026-02-17,spinach,4.02,23.18
O02499,C0396,2025-11-21,arugula,3.16,21.29
O02500,C0397,2026-02-17,lettuce,1.54,8.28
